PRIMARY_FACILITY_ID,FACILITY_NAME,PERMIT_NO,CLIENT_ID,CLIENT_NAME,MUNICIPALITY,COUNTY,REGION,PERMIT_TYPE,FEE_CATEGORY,LATEST_PERMIT_ISSUE_DATE,AVAILABLE_LAND,TOTAL_AEUS,LOCATION_ADDRESS,LOCATION_ADDRESS_CITY_STATE_ZIP,ANIMAL_TYPES
570100,TIMBER RIDGE CAFO,PAG123514,155172,CHIOU HOG FARM,Belfast Twp,Fulton,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,12,1179.86,9699 TIMBER RIDGE RD,"BIG COVE TANNERY, PA 17212-9450",Swine - Grow finish - 155 lbs (45-265)
568144,M&M FARM CAFO,PAG123519,159228,EDGIN MONTE,Cromwell Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/01/2018,289.50,517.79,10368 CHESTER FURNACE RD,"SHIRLEYSBURG, PA 17260",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
568144,M&M FARM CAFO,PAG123519,159228,EDGIN MONTE,Cromwell Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/01/2018,289.50,517.79,10368 CHESTER FURNACE RD,"SHIRLEYSBURG, PA 17260",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
568144,M&M FARM CAFO,PAG123519,159228,EDGIN MONTE,Cromwell Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/01/2018,289.50,517.79,10368 CHESTER FURNACE RD,"SHIRLEYSBURG, PA 17260",Beef - Cow - 1400 lbs
568144,M&M FARM CAFO,PAG123519,159228,EDGIN MONTE,Cromwell Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/01/2018,289.50,517.79,10368 CHESTER FURNACE RD,"SHIRLEYSBURG, PA 17260",Swine - Grow finish - 155 lbs (45-265)
568144,M&M FARM CAFO,PAG123519,159228,EDGIN MONTE,Cromwell Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/01/2018,289.50,517.79,10368 CHESTER FURNACE RD,"SHIRLEYSBURG, PA 17260","Sheep, smaller breed - Ewe - 150 lbs"
568144,M&M FARM CAFO,PAG123519,159228,EDGIN MONTE,Cromwell Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/01/2018,289.50,517.79,10368 CHESTER FURNACE RD,"SHIRLEYSBURG, PA 17260",Light Horses & Mules - Mature - 1100 lbs
569576,ZIMMERMAN CAFO,PAG123520,96184,ZIMMERMAN LEROY Z,East Donegal Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,154.60,388.19,327 STACKSTOWN RD,"MARIETTA, PA 17547-9308",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
569576,ZIMMERMAN CAFO,PAG123520,96184,ZIMMERMAN LEROY Z,East Donegal Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,154.60,388.19,327 STACKSTOWN RD,"MARIETTA, PA 17547-9308",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
569576,ZIMMERMAN CAFO,PAG123520,96184,ZIMMERMAN LEROY Z,East Donegal Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,154.60,388.19,327 STACKSTOWN RD,"MARIETTA, PA 17547-9308",Swine - Grow finish - 155 lbs (45-265)
568582,NOLT FARM CAFO,PAG123521,158118,NOLT EUGENE Z,Earl Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/16/2018,53.50,637.90,143 KURTZ RD,"NEW HOLLAND, PA 17557-9775",Beef - Calf (0-8 mos) - 300 lbs (100-500)
568582,NOLT FARM CAFO,PAG123521,158118,NOLT EUGENE Z,Earl Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/16/2018,53.50,637.90,143 KURTZ RD,"NEW HOLLAND, PA 17557-9775",Beef - Cow - 1400 lbs
568582,NOLT FARM CAFO,PAG123521,158118,NOLT EUGENE Z,Earl Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/16/2018,53.50,637.90,143 KURTZ RD,"NEW HOLLAND, PA 17557-9775",Swine - Grow finish - 155 lbs (45-265)
569505,LOST CREEK FARM CAFO,PAG123523,158117,HERSHEY AG,Fayette Twp,Juniata,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/09/2015,87,942.50,586 BENNER RD,"MC ALISTERVILLE, PA 17049-8875",Swine - Nursery Pig - 30 lbs (15-45)
569505,LOST CREEK FARM CAFO,PAG123523,158117,HERSHEY AG,Fayette Twp,Juniata,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/09/2015,87,942.50,586 BENNER RD,"MC ALISTERVILLE, PA 17049-8875",Swine - Gestating Sow - 400 lbs
571423,HILLSIDE ACRES FARM CAFO,PAG123527,271326,KING JONATHON,Northeast Madison Twp,Perry,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,82.10,563.34,1334 VALENTINE RD,"ICKESBURG, PA 17037",Beef - Calf (0-8 mos) - 300 lbs (100-500)
571423,HILLSIDE ACRES FARM CAFO,PAG123527,271326,KING JONATHON,Northeast Madison Twp,Perry,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,82.10,563.34,1334 VALENTINE RD,"ICKESBURG, PA 17037",Beef - Cow - 1400 lbs
571423,HILLSIDE ACRES FARM CAFO,PAG123527,271326,KING JONATHON,Northeast Madison Twp,Perry,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,82.10,563.34,1334 VALENTINE RD,"ICKESBURG, PA 17037",Beef - Bull - 1500
571423,HILLSIDE ACRES FARM CAFO,PAG123527,271326,KING JONATHON,Northeast Madison Twp,Perry,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,82.10,563.34,1334 VALENTINE RD,"ICKESBURG, PA 17037",Swine - Grow finish - 155 lbs (45-265)
571423,HILLSIDE ACRES FARM CAFO,PAG123527,271326,KING JONATHON,Northeast Madison Twp,Perry,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,82.10,563.34,1334 VALENTINE RD,"ICKESBURG, PA 17037",Light Horses & Mules - Mature - 1100 lbs
573023,DEITER FARM CAFO,PAG123529,161014,DEITER JAY,Conoy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/08/2017,228.30,616.50,2040 RIVER RD,"BAINBRIDGE, PA 17502-9329",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
573023,DEITER FARM CAFO,PAG123529,161014,DEITER JAY,Conoy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/08/2017,228.30,616.50,2040 RIVER RD,"BAINBRIDGE, PA 17502-9329",Swine - Wean to finish - 140 lbs (15-265)
642364,JOE BURKHOLDER CAFO,PAG123530,298467,JOE BURKHOLDER,Ephrata Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,75.70,331.60,1440 DIVISION HWY,"EPHRATA, PA 17522-8832",Beef - Cow - 1400 lbs
642364,JOE BURKHOLDER CAFO,PAG123530,298467,JOE BURKHOLDER,Ephrata Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,75.70,331.60,1440 DIVISION HWY,"EPHRATA, PA 17522-8832",Swine - Grow finish - 155 lbs (45-265)
573261,ZEAGER & SONS CAFO,PAG123531,161438,HERMAN ZEAGER,Conoy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,1,803.20,159 YODER RD,"BAINBRIDGE, PA 17502-9597",Swine - Grow finish - 155 lbs (45-265)
571730,SWATARA SWINE CAFO,PAG123538,332779,SWATARA CREEK SWINE LLC,East Hanover Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/15/2017,1,593.90,1921 BLACKS BRIDGE RD,"ANNVILLE, PA 17003-8518",Swine - Wean to finish - 140 lbs (15-265)
571730,SWATARA SWINE CAFO,PAG123538,332779,SWATARA CREEK SWINE LLC,East Hanover Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/15/2017,1,593.90,1921 BLACKS BRIDGE RD,"ANNVILLE, PA 17003-8518",Swine - Gestating Sow - 400 lbs
571730,SWATARA SWINE CAFO,PAG123538,332779,SWATARA CREEK SWINE LLC,East Hanover Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/15/2017,1,593.90,1921 BLACKS BRIDGE RD,"ANNVILLE, PA 17003-8518",Swine - Sow and litter - 470 lbs
571730,SWATARA SWINE CAFO,PAG123538,332779,SWATARA CREEK SWINE LLC,East Hanover Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/15/2017,1,593.90,1921 BLACKS BRIDGE RD,"ANNVILLE, PA 17003-8518",Swine - Boar - 450 lbs
571708,GREYSTONE PORK CAFO,PAG123539,251084,MARTIN ELDWIN,Warren Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/26/2018,109.20,755.31,12950 FORGE RD,"MERCERSBURG, PA 17236-9415",Swine - Nursery Pig - 30 lbs (15-45)
571708,GREYSTONE PORK CAFO,PAG123539,251084,MARTIN ELDWIN,Warren Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/26/2018,109.20,755.31,12950 FORGE RD,"MERCERSBURG, PA 17236-9415",Swine - Grow finish - 155 lbs (45-265)
571708,GREYSTONE PORK CAFO,PAG123539,251084,MARTIN ELDWIN,Warren Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/26/2018,109.20,755.31,12950 FORGE RD,"MERCERSBURG, PA 17236-9415",Swine - Gestating Sow - 400 lbs
571708,GREYSTONE PORK CAFO,PAG123539,251084,MARTIN ELDWIN,Warren Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/26/2018,109.20,755.31,12950 FORGE RD,"MERCERSBURG, PA 17236-9415",Swine - Sow and litter - 470 lbs
571708,GREYSTONE PORK CAFO,PAG123539,251084,MARTIN ELDWIN,Warren Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/26/2018,109.20,755.31,12950 FORGE RD,"MERCERSBURG, PA 17236-9415",Swine - Boar - 450 lbs
571701,SWATARA CREEK SWINE LLC,PAG123540,332779,SWATARA CREEK SWINE LLC,East Hanover Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/29/2017,8,595,651 PINE RD,"PALMYRA, PA 17078",Swine - Grow finish - 155 lbs (45-265)
571701,SWATARA CREEK SWINE LLC,PAG123540,332779,SWATARA CREEK SWINE LLC,East Hanover Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/29/2017,8,595,651 PINE RD,"PALMYRA, PA 17078",Swine - Gestating Sow - 400 lbs
571701,SWATARA CREEK SWINE LLC,PAG123540,332779,SWATARA CREEK SWINE LLC,East Hanover Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/29/2017,8,595,651 PINE RD,"PALMYRA, PA 17078",Swine - Sow and litter - 470 lbs
571701,SWATARA CREEK SWINE LLC,PAG123540,332779,SWATARA CREEK SWINE LLC,East Hanover Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/29/2017,8,595,651 PINE RD,"PALMYRA, PA 17078",Swine - Boar - 450 lbs
572483,MCCLAYS FARM CAFO,PAG123542,337956,BRICKER MARK,Lurgan Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,1,637.69,7597 MCCLAYS MILL RD,"NEWBURG, PA 17240-9649",Swine - Grow finish - 155 lbs (45-265)
572483,MCCLAYS FARM CAFO,PAG123542,337956,BRICKER MARK,Lurgan Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,1,637.69,7597 MCCLAYS MILL RD,"NEWBURG, PA 17240-9649",Swine - Gestating Sow - 400 lbs
572483,MCCLAYS FARM CAFO,PAG123542,337956,BRICKER MARK,Lurgan Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,1,637.69,7597 MCCLAYS MILL RD,"NEWBURG, PA 17240-9649",Swine - Sow and litter - 470 lbs
572483,MCCLAYS FARM CAFO,PAG123542,337956,BRICKER MARK,Lurgan Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,1,637.69,7597 MCCLAYS MILL RD,"NEWBURG, PA 17240-9649",Swine - Boar - 450 lbs
574116,HARNISH CAFO,PAG123543,161559,HARNISH ALAN,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/30/2017,39.30,578.80,3425 BLUE ROCK RD,"LANCASTER, PA 17603-9775",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
574116,HARNISH CAFO,PAG123543,161559,HARNISH ALAN,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/30/2017,39.30,578.80,3425 BLUE ROCK RD,"LANCASTER, PA 17603-9775",Beef - Cow - 1400 lbs
574116,HARNISH CAFO,PAG123543,161559,HARNISH ALAN,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/30/2017,39.30,578.80,3425 BLUE ROCK RD,"LANCASTER, PA 17603-9775",Swine - Wean to finish - 140 lbs (15-265)
573844,SHADEWOOD FARMS CAFO,PAG123544,158117,HERSHEY AG,Howe Twp,Perry,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/21/2017,133.50,967.50,123 ACKER RD,"NEWPORT, PA 17074-9202",Swine - Nursery Pig - 30 lbs (15-45)
573844,SHADEWOOD FARMS CAFO,PAG123544,158117,HERSHEY AG,Howe Twp,Perry,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/21/2017,133.50,967.50,123 ACKER RD,"NEWPORT, PA 17074-9202",Swine - Gestating Sow - 400 lbs
633520,MEADOW RUN FARM CAFO,PAG123545,158117,HERSHEY AG,South Londonderry Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,88,1178.84,4270 HARVEST RD,"MANHEIM, PA 17545",Swine - Gestating Sow - 400 lbs
633520,MEADOW RUN FARM CAFO,PAG123545,158117,HERSHEY AG,South Londonderry Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,88,1178.84,4270 HARVEST RD,"MANHEIM, PA 17545",Swine - Sow and litter - 470 lbs
645427,WEILER FARMS #1CAFO,PAG123550,161756,WEILER FARM PARTNERSHIP,Jackson Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/07/2014,121.10,586.03,350 E MILL AVE,"MYERSTOWN, PA 17067-2404",Swine - Grow finish - 155 lbs (45-265)
645424,WEILER FARM #2 CAFO,PAG123551,161756,WEILER FARM PARTNERSHIP,South Londonderry Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/20/2015,120,1047.11,420 LAWN RD,"PALMYRA, PA 17079",Swine - Wean to finish - 140 lbs (15-265)
645424,WEILER FARM #2 CAFO,PAG123551,161756,WEILER FARM PARTNERSHIP,South Londonderry Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/20/2015,120,1047.11,420 LAWN RD,"PALMYRA, PA 17079","Poultry - Chickens - Broiler, medium (0-35 days) - 2.3 lbs (0.090-4.5)"
627285,MARLIN MARTIN CAFO,PAG123556,252135,HEIDELBERG PIG FAMILY FARMS LLC,Heidelberg Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,6.50,525.60,425 N MARKET ST,"MYERSTOWN, PA 17067-3019",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
627285,MARLIN MARTIN CAFO,PAG123556,252135,HEIDELBERG PIG FAMILY FARMS LLC,Heidelberg Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,6.50,525.60,425 N MARKET ST,"MYERSTOWN, PA 17067-3019",Swine - Grow finish - 155 lbs (45-265)
627285,MARLIN MARTIN CAFO,PAG123556,252135,HEIDELBERG PIG FAMILY FARMS LLC,Heidelberg Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,6.50,525.60,425 N MARKET ST,"MYERSTOWN, PA 17067-3019",Swine - Gestating Sow - 400 lbs
627285,MARLIN MARTIN CAFO,PAG123556,252135,HEIDELBERG PIG FAMILY FARMS LLC,Heidelberg Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,6.50,525.60,425 N MARKET ST,"MYERSTOWN, PA 17067-3019",Swine - Sow and litter - 470 lbs
627285,MARLIN MARTIN CAFO,PAG123556,252135,HEIDELBERG PIG FAMILY FARMS LLC,Heidelberg Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,6.50,525.60,425 N MARKET ST,"MYERSTOWN, PA 17067-3019",Poultry - Chickens - Pullet (0-18 wks) - 1.42 lbs (0.08-2.75)
630384,MARTIN FARM CAFO,PAG123561,202092,MARTIN ELVIN L,Bethel Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/28/2017,127.10,367.19,980 LITTLE MOUNTAIN RD,"MYERSTOWN, PA 17067-1852",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
630384,MARTIN FARM CAFO,PAG123561,202092,MARTIN ELVIN L,Bethel Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/28/2017,127.10,367.19,980 LITTLE MOUNTAIN RD,"MYERSTOWN, PA 17067-1852",Dairy - Jersey - Cow - 900 lbs
630384,MARTIN FARM CAFO,PAG123561,202092,MARTIN ELVIN L,Bethel Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/28/2017,127.10,367.19,980 LITTLE MOUNTAIN RD,"MYERSTOWN, PA 17067-1852",Dairy - Jersey - Calf (0-1 yr) - 225 lbs (50-400)
630384,MARTIN FARM CAFO,PAG123561,202092,MARTIN ELVIN L,Bethel Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/28/2017,127.10,367.19,980 LITTLE MOUNTAIN RD,"MYERSTOWN, PA 17067-1852",Beef - Calf (0-8 mos) - 300 lbs (100-500)
630384,MARTIN FARM CAFO,PAG123561,202092,MARTIN ELVIN L,Bethel Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/28/2017,127.10,367.19,980 LITTLE MOUNTAIN RD,"MYERSTOWN, PA 17067-1852",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
630384,MARTIN FARM CAFO,PAG123561,202092,MARTIN ELVIN L,Bethel Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/28/2017,127.10,367.19,980 LITTLE MOUNTAIN RD,"MYERSTOWN, PA 17067-1852",Beef - Cow - 1400 lbs
630384,MARTIN FARM CAFO,PAG123561,202092,MARTIN ELVIN L,Bethel Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/28/2017,127.10,367.19,980 LITTLE MOUNTAIN RD,"MYERSTOWN, PA 17067-1852",Swine - Wean to finish - 140 lbs (15-265)
630384,MARTIN FARM CAFO,PAG123561,202092,MARTIN ELVIN L,Bethel Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/28/2017,127.10,367.19,980 LITTLE MOUNTAIN RD,"MYERSTOWN, PA 17067-1852",Poultry - Chickens - Layer (18-105 wks) - 3.15 lbs (weighted avg)
647028,SAUDER SWINE CAFO,PAG123562,202094,SAUDER NOAH JR,Jackson Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/17/2017,1,599.41,401 ELCO DR,"MYERSTOWN, PA 17067-2610",Swine - Grow finish - 155 lbs (45-265)
647028,SAUDER SWINE CAFO,PAG123562,202094,SAUDER NOAH JR,Jackson Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/17/2017,1,599.41,401 ELCO DR,"MYERSTOWN, PA 17067-2610",Poultry - Chickens - Layer (18-105 wks) - 3.15 lbs (weighted avg)
643081,MIKE BUCKWALTER CAFO,PAG123564,348524,BUCKWALTER FARMS LLC,East Donegal Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/28/2019,250,478.50,350 ROCK POINT RD,"MARIETTA, PA 17547-9209",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
643081,MIKE BUCKWALTER CAFO,PAG123564,348524,BUCKWALTER FARMS LLC,East Donegal Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/28/2019,250,478.50,350 ROCK POINT RD,"MARIETTA, PA 17547-9209",Swine - Wean to finish - 140 lbs (15-265)
633451,HUBER SWINE FARM CAFO,PAG123569,204698,HUBER JOHN,Northeast Madison Twp,Perry,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/24/2017,1,916.28,5158 TUSCARORA PATH,"LOYSVILLE, PA 17074",Swine - Wean to finish - 140 lbs (15-265)
641212,SWANGER RANCH CAFO,PAG123574,210787,SWANGER PAUL,Conoy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,8.50,373.30,150 KISSEL BARRICK RD,"BAINBRIDGE, PA 17502-9335",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
641212,SWANGER RANCH CAFO,PAG123574,210787,SWANGER PAUL,Conoy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,8.50,373.30,150 KISSEL BARRICK RD,"BAINBRIDGE, PA 17502-9335",Swine - Grow finish - 155 lbs (45-265)
645456,EGGS NEWBURG FARM CAFO,PAG123575,210944,EGGS NEWBURG LLC,Hopewell Twp,Cumberland,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/18/2015,1,743.80,301 THREE SQUARE HOLLOW RD,"NEWBURG, PA 17240-9330",Poultry - Chickens - Pullet (0-18 wks) - 1.42 lbs (0.08-2.75)
643492,TUSCARORA FARMS CAFO,PAG123577,290650,TUSCARORA FARMS LLC,Metal Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,15,853.30,13938 CREEK RD,"WILLOW HILL, PA 17271-9726",Swine - Grow finish - 155 lbs (45-265)
647994,ELVIN NOLT CAFO,PAG123581,215828,NOLT ELVIN,Millcreek Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/30/2017,48.60,599.20,11 SETH ERB RD,"RICHLAND, PA 17087-9404",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
647994,ELVIN NOLT CAFO,PAG123581,215828,NOLT ELVIN,Millcreek Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/30/2017,48.60,599.20,11 SETH ERB RD,"RICHLAND, PA 17087-9404",Swine - Grow finish - 155 lbs (45-265)
647994,ELVIN NOLT CAFO,PAG123581,215828,NOLT ELVIN,Millcreek Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/30/2017,48.60,599.20,11 SETH ERB RD,"RICHLAND, PA 17087-9404","Sheep, larger breed - Ewe - 175 lbs"
647994,ELVIN NOLT CAFO,PAG123581,215828,NOLT ELVIN,Millcreek Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/30/2017,48.60,599.20,11 SETH ERB RD,"RICHLAND, PA 17087-9404",Light Horses & Mules - Mature - 1100 lbs
648238,LESTER WEAVER CAFO,PAG123582,216162,WEAVER LESTER B,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/21/2017,207.80,488.28,2560 SUNNYSIDE RD,"MANHEIM, PA 17545-9685",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
648238,LESTER WEAVER CAFO,PAG123582,216162,WEAVER LESTER B,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/21/2017,207.80,488.28,2560 SUNNYSIDE RD,"MANHEIM, PA 17545-9685",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
648238,LESTER WEAVER CAFO,PAG123582,216162,WEAVER LESTER B,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/21/2017,207.80,488.28,2560 SUNNYSIDE RD,"MANHEIM, PA 17545-9685",Dairy - Jersey - Heifer (1-2 yr) - 600 lbs (400-800)
648238,LESTER WEAVER CAFO,PAG123582,216162,WEAVER LESTER B,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/21/2017,207.80,488.28,2560 SUNNYSIDE RD,"MANHEIM, PA 17545-9685",Dairy - Jersey - Calf (0-1 yr) - 225 lbs (50-400)
648238,LESTER WEAVER CAFO,PAG123582,216162,WEAVER LESTER B,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/21/2017,207.80,488.28,2560 SUNNYSIDE RD,"MANHEIM, PA 17545-9685",Swine - Grow finish - 155 lbs (45-265)
650828,PIGTAIL ACRES,PAG123583,318656,PIGTALE ACRES LLC,Clay Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/11/2016,37.20,644.63,1030 GIRL SCOUT RD,"STEVENS, PA 17578-9784",Swine - Grow finish - 155 lbs (45-265)
